text@evg1967m	@evg1967m	266.99	269.182	Но муж// ушедший из жизни
text@evg1967m	@evg1967m	269.436	272.972	Она говорит/ говорит ваш отец он не придавал этому значения он из неё пил/ это наша чашка
text@evg1967m	@evg1967m	274.303	278.488	Вы все были маленькие м... и все хотели/ звонить в звонок/ эээ вот... в...
text@evg1967m	@evg1967m	279.284	281.337	Входная дверь/ в квартиру/ в подъезде
text@evg1967m	@evg1967m	281.828	284.629	И я вас подымала чтобы вы/ могли даже это наша кнопка
text@evg1967m	@evg1967m	286.016	289.583	Все книги мы читали в этом которые оста.../ мы... вы... мы их читали
text@evg1967m	@evg1967m	289.882	293.256	В этом доме не... не...нет ничего моего/ я не могу здесь жить//  без вас
text@evg1967m	@evg1967m	293.845	296.196	Потому что это всё наше/ а без вас я жить здесь не могу
text@evg1967m	@evg1967m	296.45	298.129	Это невозможно// абсолютно
text@evg1967m	@evg1967m	299.328	301.725	Э а теперь этот дом стал никому не нужен
text@evg1967m	@evg1967m	302.877	307.042	Вот/ когда вещь становится ненужной и я понимаю о чём идё.../ о чём идёт речь/ я...
text@evg1967m	@evg1967m	307.442	307.966	Я и на
text@evg1967m	@evg1967m	308.379	309.538	У меня/ м
text@evg1967m	@evg1967m	310.339	316.218	Почти семь лет назад по... поехала в Москву/ поступать моя дочь/ Наташа, посп... ну вот в РГГУ
text@evg1967m	@evg1967m	318.063	318.719	И она уехала
text@evg1967m	@evg1967m	318.967	319.788	У нас трое детей
text@evg1967m	@evg1967m	320.185	322.172	Младший/ сейчас девять/ двое живут
text@evg1967m	@evg1967m	323.123	325.735	Опустела одна комната в доме/ одна!
text@evg1967m	@evg1967m	327.807	329.099	Дом сразу/ осиротел
text@evg1967m	@evg1967m	329.531	330.047	Сразу же!
text@evg1967m	@evg1967m	330.575	334.144	То есть это было// это была дверь мимо которой/ я проходил
text@evg1967m	@evg1967m	334.792	336.706	И вс... вс... всегда она была закрыта
text@evg1967m	@evg1967m	336.921	337.65	Девичья комната
text@evg1967m	@evg1967m	337.941	338.358	И
text@evg1967m	@evg1967m	338.771	347.185	Вот щель под дверью/ оттуда с... свет/ оттуда дос... доносилась музыка причём я слышал музыку когда она с... слушала в наушниках/ я всё равно слышал вот этот вот писк в наушниках
text@evg1967m	@evg1967m	347.463	350.225	Она там слушает музыку что-то там своё/ девичье делает
text@evg1967m	@evg1967m	351.193	354.186	Эээ прохожу/ а значит там темно значит она уже улеглась и спит
text@evg1967m	@evg1967m	354.761	361.484	Или/ когда у неё былох... было плохое настроение/ ну... там это вот/ когда четырнадцать пятнадцать лет человеку то лучше мимо быстро проходить
text@evg1967m	@evg1967m	362.169	367.344	А тут// проходишь мимо//  Вот так дверь приоткрыта и там темно// и там тишина/ ужас!
text@evg1967m	@evg1967m	369.002	370.935	Эээ невозможно//  и
text@evg1967m	@evg1967m	373.123	374.303	И что с этим со всем делать
text@evg1967m	@evg1967m	374.461	377.309	Да то есть/ те.. сде... переделать там ремонт для чего?
text@evg1967m	@evg1967m	377.614	380.813	Там/ этой девочки уже не будет она уже не дев... там/ вот эти
text@evg1967m	@evg1967m	381.151	384.158	Какие-то девичьи вещи лежат заходить сердце разрывается
text@evg1967m	@evg1967m	386.54	391.147	Да дом/ абсолютное счастье и абсолютная... э... абсолютное горе в... если в нём нет людей
text@evg1967m	@evg1967m	391.648	393.998	Если в ней/ Лю... лю... б... дети разъедутся
text@evg1967m	@evg1967m	394.749	395.683	Чего там ждать внуков?
text@evg1967m	@evg1967m	396.156	400.136	Я вот сейчас вот... вот представляю да но это же б... это же в конце концов всё равно произойдёт
text@evg1967m	@evg1967m	400.729	403.252	Ну вот десять лет пройдёт/ они все покинут этот дом
text@evg1967m	@evg1967m	404.076	409.375	При этом/ если/ они будут жить с тобой в одном, доме значит у них что-то не так сложилось в жизни
text@evg1967m	@evg1967m	409.667	410.188	#смеётся# Да?
text@evg1967m	@evg1967m	411.81	412.373	Э да
text@evg1967m	@evg1967m	412.667	414.223	Это это это м
text@evg1967m	@evg1967m	415.245	415.624	Дом
text@evg1967m	@evg1967m	417.624	422.053	С одной стороны там до... твой дом твоя крепость на самом деле это абсолютно беззащитное/ пространство
text@evg1967m	@evg1967m	423.043	424.785	Оттого что просто они уходят из него
text@nns1982m	@nns1982m	0.301	1.268	А как бы вы хотели умереть?
text@nns1982m	@nns1982m	3.824	4.158	Ну придётся
text@nns1982m	@nns1982m	9.887	11.363	А как вы себе представляете вашу старость?
text@nns1982m	@nns1982m	97.074	99.268	Я тут знаете что недавно про дом/ подумал
text@nns1982m	@nns1982m	100.625	101.208	Э...
text@nns1982m	@nns1982m	102.36	103.525	Вот дом это счастье
text@nns1982m	@nns1982m	104.497	105.431	А с другой стороны
text@nns1982m	@nns1982m	105.765	106.355	Э
text@nns1982m	@nns1982m	107.093	112.797	В этот/ дом // кто-то входил до тебя// и кто-то обязательно войдет после тебя
text@nns1982m	@nns1982m	249.374	249.864	Марина
words@evg1967m	@evg1967m	2.442	2.507	Я
words@evg1967m	@evg1967m	2.507	2.686	вообще
words@evg1967m	@evg1967m	2.686	2.806	не
words@evg1967m	@evg1967m	2.806	3.076	хотел
words@evg1967m	@evg1967m	3.076	3.118	бы
words@evg1967m	@evg1967m	3.118	3.44	умирать
words@evg1967m	@evg1967m	4.073	4.28	Честно
words@evg1967m	@evg1967m	4.28	4.553	говоря
words@evg1967m	@evg1967m	5.06	5.636	Придётся
words@evg1967m	@evg1967m	5.636	5.69	но
words@evg1967m	@evg1967m	5.69	5.835	я
words@evg1967m	@evg1967m	5.835	5.987	об
words@evg1967m	@evg1967m	5.987	6.214	этом
words@evg1967m	@evg1967m	6.214	6.293	не
words@evg1967m	@evg1967m	6.293	6.424	знаю
words@evg1967m	@evg1967m	6.424	6.565	же
words@evg1967m	@evg1967m	6.565	6.972	ничего
words@evg1967m	@evg1967m	7.544	7.854	Никто
words@evg1967m	@evg1967m	7.854	8.037	это
words@evg1967m	@evg1967m	8.037	8.214	ничего
words@evg1967m	@evg1967m	8.214	8.326	не
words@evg1967m	@evg1967m	8.326	8.626	знает
words@evg1967m	@evg1967m	14.915	15.212	Э
words@evg1967m	@evg1967m	15.212	15.525	вот
words@evg1967m	@evg1967m	15.525	15.632	так
words@evg1967m	@evg1967m	15.632	15.787	как
words@evg1967m	@evg1967m	15.787	17.045	сейчас
words@evg1967m	@evg1967m	17.045	17.232	но
words@evg1967m	@evg1967m	17.232	17.636	только
words@evg1967m	@evg1967m	17.636	18.856	э
words@evg1967m	@evg1967m	18.856	19.548	с
words@evg1967m	@evg1967m	19.548	19.75	не
words@evg1967m	@evg1967m	19.75	19.885	с
words@evg1967m	@evg1967m	19.885	19.989	таким
words@evg1967m	@evg1967m	19.989	20.376	хорошим
words@evg1967m	@evg1967m	20.376	20.808	самочувствием
words@evg1967m	@evg1967m	23.133	23.32	Вот
words@evg1967m	@evg1967m	23.866	24.112	Э
words@evg1967m	@evg1967m	24.112	24.322	очень
words@evg1967m	@evg1967m	24.322	25.126	надеюсь
words@evg1967m	@evg1967m	25.126	25.562	на
words@evg1967m	@evg1967m	26.615	26.769	Я
words@evg1967m	@evg1967m	26.769	27.054	уже
words@evg1967m	@evg1967m	27.054	27.214	знаю
words@evg1967m	@evg1967m	27.214	27.386	да
words@evg1967m	@evg1967m	27.386	27.546	я
words@evg1967m	@evg1967m	27.546	27.858	уже
words@evg1967m	@evg1967m	27.858	28.153	всё-таки
words@evg1967m	@evg1967m	28.153	28.386	ношу
words@evg1967m	@evg1967m	28.386	28.758	очки
words@evg1967m	@evg1967m	28.758	29.041	и
words@evg1967m	@evg1967m	29.041	29.286	у
words@evg1967m	@evg1967m	29.286	29.735	меня
words@evg1967m	@evg1967m	29.735	32.06	зрение
words@evg1967m	@evg1967m	32.06	32.23	плюс
words@evg1967m	@evg1967m	32.23	32.397	два
words@evg1967m	@evg1967m	32.397	32.575	с
words@evg1967m	@evg1967m	32.575	32.997	половиной
words@evg1967m	@evg1967m	34.304	34.488	Э
words@evg1967m	@evg1967m	34.488	35.047	я
words@evg1967m	@evg1967m	35.047	35.284	помню
words@evg1967m	@evg1967m	35.284	35.46	как
words@evg1967m	@evg1967m	35.46	35.961	появилось
words@evg1967m	@evg1967m	35.961	36.107	ну
words@evg1967m	@evg1967m	36.107	36.323	как
words@evg1967m	@evg1967m	36.323	36.717	когда
words@evg1967m	@evg1967m	36.717	36.836	я
words@evg1967m	@evg1967m	36.836	37.154	понял
words@evg1967m	@evg1967m	37.154	37.261	что
words@evg1967m	@evg1967m	37.261	37.361	у
words@evg1967m	@evg1967m	37.361	37.517	меня
words@evg1967m	@evg1967m	37.517	37.847	зрение
words@evg1967m	@evg1967m	37.847	38.228	стало
words@evg1967m	@evg1967m	38.228	39.188	хуже
words@evg1967m	@evg1967m	39.188	39.375	Я
words@evg1967m	@evg1967m	39.375	39.704	пон
words@evg1967m	@evg1967m	39.704	39.94	понял
words@evg1967m	@evg1967m	39.94	40.994	что
words@evg1967m	@evg1967m	40.994	41.435	если
words@evg1967m	@evg1967m	41.435	41.774	взбегу
words@evg1967m	@evg1967m	41.774	42.281	быстро
words@evg1967m	@evg1967m	42.281	42.422	по
words@evg1967m	@evg1967m	42.422	42.74	лестнице
words@evg1967m	@evg1967m	42.74	42.822	на
words@evg1967m	@evg1967m	42.822	43.177	третий
words@evg1967m	@evg1967m	43.177	43.796	этаж
words@evg1967m	@evg1967m	43.796	44.283	Эээ
words@evg1967m	@evg1967m	44.283	44.526	я
words@evg1967m	@evg1967m	44.526	45.88	я
words@evg1967m	@evg1967m	45.88	46.662	Долго
words@evg1967m	@evg1967m	46.662	47.776	Прихожу
words@evg1967m	@evg1967m	47.776	47.872	в
words@evg1967m	@evg1967m	47.872	48.438	норму
words@evg1967m	@evg1967m	49.944	50.054	Ну
words@evg1967m	@evg1967m	50.054	50.107	то
words@evg1967m	@evg1967m	50.107	50.343	есть
words@evg1967m	@evg1967m	50.343	50.607	ну
words@evg1967m	@evg1967m	50.607	50.709	там
words@evg1967m	@evg1967m	50.709	50.991	несколько
words@evg1967m	@evg1967m	50.991	51.274	минут
words@evg1967m	@evg1967m	51.765	51.843	И
words@evg1967m	@evg1967m	51.843	52.217	сердце
words@evg1967m	@evg1967m	52.217	52.698	колотится
words@evg1967m	@evg1967m	53.689	54.136	Э
words@evg1967m	@evg1967m	54.136	54.246	я
words@evg1967m	@evg1967m	54.246	54.377	не
words@evg1967m	@evg1967m	54.377	54.872	могу
words@evg1967m	@evg1967m	54.872	55.09	так
words@evg1967m	@evg1967m	55.09	55.413	далеко
words@evg1967m	@evg1967m	55.413	55.658	бросить
words@evg1967m	@evg1967m	55.658	56.076	бросить
words@evg1967m	@evg1967m	56.076	56.422	камень
words@evg1967m	@evg1967m	56.422	56.684	как
words@evg1967m	@evg1967m	56.684	56.842	бросал
words@evg1967m	@evg1967m	56.842	57.0	его
words@evg1967m	@evg1967m	57.0	57.268	ещё
words@evg1967m	@evg1967m	57.268	57.521	десять
words@evg1967m	@evg1967m	57.521	57.649	лет
words@evg1967m	@evg1967m	57.649	58.029	назад
words@evg1967m	@evg1967m	58.083	58.219	Я
words@evg1967m	@evg1967m	58.219	58.615	понимаю
words@evg1967m	@evg1967m	58.615	58.729	да
words@evg1967m	@evg1967m	58.729	58.951	что
words@evg1967m	@evg1967m	58.951	59.294	вот
words@evg1967m	@evg1967m	59.294	59.78	признаки
words@evg1967m	@evg1967m	59.78	60.872	возраста
words@evg1967m	@evg1967m	60.872	61.273	есть
words@evg1967m	@evg1967m	61.676	62.17	Признаки
words@evg1967m	@evg1967m	62.17	63.054	разрушения
words@evg1967m	@evg1967m	63.925	64.388	Уже
words@evg1967m	@evg1967m	64.388	64.487	я
words@evg1967m	@evg1967m	64.487	64.624	их
words@evg1967m	@evg1967m	64.624	65.05	вижу
words@evg1967m	@evg1967m	65.473	66.076	Но
words@evg1967m	@evg1967m	67.053	67.197	Я
words@evg1967m	@evg1967m	67.197	67.277	же
words@evg1967m	@evg1967m	67.277	67.411	всё
words@evg1967m	@evg1967m	67.411	67.606	равно
words@evg1967m	@evg1967m	67.606	67.885	изнутри
words@evg1967m	@evg1967m	67.885	68.119	себя
words@evg1967m	@evg1967m	68.119	69.382	вижу
words@evg1967m	@evg1967m	69.382	69.847	мир
words@evg1967m	@evg1967m	69.847	69.967	так
words@evg1967m	@evg1967m	69.967	70.083	же
words@evg1967m	@evg1967m	70.083	70.228	как
words@evg1967m	@evg1967m	70.228	70.317	я
words@evg1967m	@evg1967m	70.317	70.491	его
words@evg1967m	@evg1967m	70.491	70.598	и
words@evg1967m	@evg1967m	70.598	72.257	видел
words@evg1967m	@evg1967m	72.257	72.771	прежде
words@evg1967m	@evg1967m	73.903	74.116	И
words@evg1967m	@evg1967m	74.116	74.333	поэтому
words@evg1967m	@evg1967m	74.333	74.404	я
words@evg1967m	@evg1967m	74.404	74.658	не
words@evg1967m	@evg1967m	74.658	75.038	ощущаю
words@evg1967m	@evg1967m	75.038	75.493	возраста
words@evg1967m	@evg1967m	76.348	76.885	А
words@evg1967m	@evg1967m	77.234	77.39	Когда
words@evg1967m	@evg1967m	77.39	77.549	я
words@evg1967m	@evg1967m	77.549	78.087	смотрю
words@evg1967m	@evg1967m	78.087	78.301	на
words@evg1967m	@evg1967m	78.301	78.515	свой
words@evg1967m	@evg1967m	78.515	79.058	дом
words@evg1967m	@evg1967m	79.058	79.185	Со
words@evg1967m	@evg1967m	79.185	79.611	стороны
words@evg1967m	@evg1967m	80.283	80.477	Красивый
words@evg1967m	@evg1967m	80.477	80.671	дом
words@evg1967m	@evg1967m	80.671	80.903	в
words@evg1967m	@evg1967m	80.903	81.248	Калининграде
words@evg1967m	@evg1967m	81.248	81.362	в
words@evg1967m	@evg1967m	81.362	81.759	центре
words@evg1967m	@evg1967m	82.617	82.756	И
words@evg1967m	@evg1967m	82.756	82.998	думаю
words@evg1967m	@evg1967m	82.998	83.112	я
words@evg1967m	@evg1967m	83.112	83.453	взрослый
words@evg1967m	@evg1967m	83.453	83.923	человек
words@evg1967m	@evg1967m	83.923	84.054	как
words@evg1967m	@evg1967m	84.054	84.24	забавно
words@evg1967m	@evg1967m	84.24	84.426	у
words@evg1967m	@evg1967m	84.426	84.612	меня
words@evg1967m	@evg1967m	84.612	84.798	есть
words@evg1967m	@evg1967m	84.798	84.988	дом
words@evg1967m	@evg1967m	86.676	86.72	У
words@evg1967m	@evg1967m	86.72	86.836	меня
words@evg1967m	@evg1967m	86.836	86.981	есть
words@evg1967m	@evg1967m	86.981	87.358	дети
words@evg1967m	@evg1967m	89.328	89.892	А
words@evg1967m	@evg1967m	89.892	90.716	и
words@evg1967m	@evg1967m	91.597	91.673	У
words@evg1967m	@evg1967m	91.673	91.816	меня
words@evg1967m	@evg1967m	91.816	91.885	есть
words@evg1967m	@evg1967m	91.885	92.419	деньги
words@evg1967m	@evg1967m	92.419	92.848	например
words@evg1967m	@evg1967m	95.061	95.143	А
words@evg1967m	@evg1967m	95.143	95.323	так
words@evg1967m	@evg1967m	95.323	95.52	вот
words@evg1967m	@evg1967m	95.52	95.897	странно
words@evg1967m	@evg1967m	103.756	104.273	Абсолютно
words@evg1967m	@evg1967m	114.628	114.724	Я
words@evg1967m	@evg1967m	114.724	114.887	об
words@evg1967m	@evg1967m	114.887	115.097	этом
words@evg1967m	@evg1967m	115.097	115.308	пишу
words@evg1967m	@evg1967m	115.308	115.588	сейчас
words@evg1967m	@evg1967m	115.588	115.94	пьесу
words@evg1967m	@evg1967m	117.477	118.228	И
words@evg1967m	@evg1967m	118.228	118.368	как
words@evg1967m	@evg1967m	118.368	118.519	раз
words@evg1967m	@evg1967m	118.519	119.311	там
words@evg1967m	@evg1967m	119.311	119.506	Об
words@evg1967m	@evg1967m	119.506	120.23	этом
words@evg1967m	@evg1967m	120.23	120.569	Много
words@evg1967m	@evg1967m	120.569	121.085	говорится
words@evg1967m	@evg1967m	121.085	121.283	я
words@evg1967m	@evg1967m	121.283	122.039	помню
words@evg1967m	@evg1967m	122.039	122.433	Когда
words@evg1967m	@evg1967m	122.433	122.705	я
words@evg1967m	@evg1967m	122.705	123.032	настолько
words@evg1967m	@evg1967m	123.032	123.219	сильно
words@evg1967m	@evg1967m	123.219	123.564	захотел
words@evg1967m	@evg1967m	123.564	123.856	этот
words@evg1967m	@evg1967m	123.856	124.094	дом
words@evg1967m	@evg1967m	124.094	124.256	а
words@evg1967m	@evg1967m	124.256	124.332	у
words@evg1967m	@evg1967m	124.332	124.428	меня
words@evg1967m	@evg1967m	124.428	124.56	не
words@evg1967m	@evg1967m	124.56	125.161	было
words@evg1967m	@evg1967m	125.161	125.476	м
words@evg1967m	@evg1967m	129.034	129.166	Я
words@evg1967m	@evg1967m	129.166	129.729	родился
words@evg1967m	@evg1967m	129.729	129.912	и
words@evg1967m	@evg1967m	129.912	130.306	вырос
words@evg1967m	@evg1967m	130.306	130.397	в
words@evg1967m	@evg1967m	130.397	130.943	Кемерово
words@evg1967m	@evg1967m	131.142	131.315	Я
words@evg1967m	@evg1967m	131.315	131.569	прожил
words@evg1967m	@evg1967m	131.569	131.72	там
words@evg1967m	@evg1967m	131.72	132.049	тридцать
words@evg1967m	@evg1967m	132.049	132.257	два
words@evg1967m	@evg1967m	132.257	132.488	года
words@evg1967m	@evg1967m	132.488	132.72	с
words@evg1967m	@evg1967m	132.72	133.029	момента
words@evg1967m	@evg1967m	133.029	133.585	рождения
words@evg1967m	@evg1967m	133.747	133.89	И
words@evg1967m	@evg1967m	133.89	134.033	когда
words@evg1967m	@evg1967m	134.033	134.176	мне
words@evg1967m	@evg1967m	134.176	134.333	говорят
words@evg1967m	@evg1967m	134.333	134.611	вы
words@evg1967m	@evg1967m	134.611	134.751	мечтали
words@evg1967m	@evg1967m	134.751	134.842	о
words@evg1967m	@evg1967m	134.842	134.983	таком
words@evg1967m	@evg1967m	134.983	135.046	доме
words@evg1967m	@evg1967m	135.046	135.087	я
words@evg1967m	@evg1967m	135.087	135.165	говорю
words@evg1967m	@evg1967m	135.165	135.281	я
words@evg1967m	@evg1967m	135.281	135.441	не
words@evg1967m	@evg1967m	135.441	135.6	мог
words@evg1967m	@evg1967m	135.6	135.759	о
words@evg1967m	@evg1967m	135.759	135.874	нём
words@evg1967m	@evg1967m	135.874	136.079	мечтать
words@evg1967m	@evg1967m	136.079	136.194	и
words@evg1967m	@evg1967m	136.194	136.477	вообще
words@evg1967m	@evg1967m	136.88	137.058	О
words@evg1967m	@evg1967m	137.058	137.168	своём
words@evg1967m	@evg1967m	137.168	137.482	частном
words@evg1967m	@evg1967m	137.482	138.353	доме
words@evg1967m	@evg1967m	138.353	138.542	Э
words@evg1967m	@evg1967m	138.542	138.839	человек
words@evg1967m	@evg1967m	138.839	139.047	живущий
words@evg1967m	@evg1967m	139.047	139.255	в
words@evg1967m	@evg1967m	139.255	139.568	Кемерово
words@evg1967m	@evg1967m	139.568	139.811	в
words@evg1967m	@evg1967m	139.811	140.054	общем
words@evg1967m	@evg1967m	140.054	140.297	не
words@evg1967m	@evg1967m	140.297	140.54	может
words@evg1967m	@evg1967m	140.54	140.787	мечтать
words@evg1967m	@evg1967m	140.797	140.912	Или
words@evg1967m	@evg1967m	140.912	141.058	это
words@evg1967m	@evg1967m	141.058	141.352	будет
words@evg1967m	@evg1967m	141.352	141.6	дом
words@evg1967m	@evg1967m	141.6	141.872	где-то
words@evg1967m	@evg1967m	141.872	141.963	в
words@evg1967m	@evg1967m	141.963	142.419	деревне
words@evg1967m	@evg1967m	142.436	142.626	Он
words@evg1967m	@evg1967m	142.626	142.894	представляет
words@evg1967m	@evg1967m	142.894	143.235	так
words@evg1967m	@evg1967m	143.235	143.401	Ну
words@evg1967m	@evg1967m	143.401	143.567	такой
words@evg1967m	@evg1967m	143.567	143.733	вот
words@evg1967m	@evg1967m	143.733	143.952	дом
words@evg1967m	@evg1967m	143.952	144.076	с
words@evg1967m	@evg1967m	144.076	144.489	огородом
words@evg1967m	@evg1967m	144.489	144.759	там
words@evg1967m	@evg1967m	144.759	145.029	что-то
words@evg1967m	@evg1967m	145.029	145.299	такое
words@evg1967m	@evg1967m	145.299	145.486	там
words@evg1967m	@evg1967m	145.486	145.799	комары
words@evg1967m	@evg1967m	145.799	146.112	летают
words@evg1967m	@evg1967m	146.627	146.93	Копай
words@evg1967m	@evg1967m	146.93	147.233	картошку
words@evg1967m	@evg1967m	147.233	147.536	ну
words@evg1967m	@evg1967m	147.536	147.839	вот
words@evg1967m	@evg1967m	147.839	147.981	это
words@evg1967m	@evg1967m	147.981	148.381	корова
words@evg1967m	@evg1967m	148.381	148.519	там
words@evg1967m	@evg1967m	148.519	148.649	в
words@evg1967m	@evg1967m	148.649	149.395	сарае
words@evg1967m	@evg1967m	149.395	149.793	Баня
words@evg1967m	@evg1967m	150.529	150.611	Нет
words@evg1967m	@evg1967m	150.611	150.78	вот
words@evg1967m	@evg1967m	150.78	150.965	такой
words@evg1967m	@evg1967m	150.965	151.315	дом
words@evg1967m	@evg1967m	151.315	151.769	как
words@evg1967m	@evg1967m	151.769	151.847	то
words@evg1967m	@evg1967m	151.847	151.931	что
words@evg1967m	@evg1967m	151.931	152.177	у
words@evg1967m	@evg1967m	152.177	152.488	меня
words@evg1967m	@evg1967m	152.488	152.926	есть
words@evg1967m	@evg1967m	152.926	153.034	то
words@evg1967m	@evg1967m	153.034	153.283	есть
words@evg1967m	@evg1967m	153.283	154.277	дом
words@evg1967m	@evg1967m	154.277	154.856	городской
words@evg1967m	@evg1967m	154.856	155.248	дом
words@evg1967m	@evg1967m	155.248	155.731	отдельный
